ID,TIPO_DROGA,UNIDADE_MEDIDA,QTDE_DROGA,QUALIFICACAO,AMBIENTE,DATA_HORA_FATO,ANO_FATO,MES_FATO,MES_FATO_TEXTO,DIA_FATO,DIA_SEMANA_FATO,HORA_FATO,TURNO,CIDADE_FATO,BAIRRO_FATO,ENDERECO_FATO,PT_REF_FATO,RISP,AISP,LONGITUDE,LATITUDE
38713,MACONHA,GRAMA,15,TRÁFICO,,07/03/2022 12:00:00,2022,3,Mar,7,Seg,12,Tarde,Maceió,Ponta Verde,ORLA DA PRAIA DA PONTA VERDE -PRÓXIMO AO BAR DO KANOA,BAR KANOA,1ª RISP,01ª AISP,"-35,70575","-9,66396"
38731,COCAINA,GRAMA,1,POSSE/USO,,07/03/2022 14:00:00,2022,3,Mar,7,Seg,14,Tarde,Rio Largo,Mata do Rolo,RUA VITORIA,AEROPORTO,1ª RISP,09ª AISP,"-35,807638","-9,51091"
38725,CRACK,GRAMA,490,TRÁFICO,,07/03/2022 18:00:00,2022,3,Mar,7,Seg,18,Noite,Maceió,Cidade Universitária,CONJUNTO OTACÍLIO DE HOLANDA,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,753938","-9,542165"
38721,COCAINA,GRAMA,390,TRÁFICO,,07/03/2022 18:00:00,2022,3,Mar,7,Seg,18,Noite,Maceió,Cidade Universitária,CONJUNTO OTACÍLIO DE HOLANDA,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,753938","-9,542165"
38723,MACONHA,GRAMA,3140,TRÁFICO,,07/03/2022 18:00:00,2022,3,Mar,7,Seg,18,Noite,Maceió,Cidade Universitária,CONJUNTO OTACÍLIO DE HOLANDA,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,753938","-9,542165"
38727,MACONHA,GRAMA,385,TRÁFICO,,07/03/2022 21:00:00,2022,3,Mar,7,Seg,21,Noite,Maceió,Benedito Bentes,"Q-K, 18 -CONJUNTO BELA VISTA 2-BENEDITO BENTES 2",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,721361","-9,562759"
38717,CRACK,GRAMA,15,TRÁFICO,,07/03/2022 21:00:00,2022,3,Mar,7,Seg,21,Noite,Coité do Nóia,Zona Rural,SITIO OITIZEIRO DE CIMA,SEM INFORMAÇÃO,3ª RISP,17ª AISP,"-36,57162","-9,624372"
38719,MACONHA,GRAMA,600,TRÁFICO,,07/03/2022 21:00:00,2022,3,Mar,7,Seg,21,Noite,Coité do Nóia,Zona Rural,SITIO OITIZEIRO DE CIMA,SEM INFORMAÇÃO,3ª RISP,17ª AISP,"-36,57162","-9,624372"
38715,COCAINA,GRAMA,72,TRÁFICO,,07/03/2022 21:00:00,2022,3,Mar,7,Seg,21,Noite,Coité do Nóia,Zona Rural,SITIO OITIZEIRO DE CIMA,SEM INFORMAÇÃO,3ª RISP,17ª AISP,"-36,57162","-9,624372"
38729,COCAINA,GRAMA,33,TRÁFICO,,07/03/2022 21:00:00,2022,3,Mar,7,Seg,21,Noite,Maceió,Benedito Bentes,"Q-K, 18 -CONJUNTO BELA VISTA 2-BENEDITO BENTES 2",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,721361","-9,562759"
38739,CRACK,GRAMA,10,TRÁFICO,,08/03/2022 11:00:00,2022,3,Mar,8,Ter,11,Manhã,Maceió,Levada,BECO DO SESI-FUNDOS DO GINÁSIO DO SESI.,FUNDOS DO GINÁSIO DO SESI.,1ª RISP,02ª AISP,"-35,757509","-9,670502"
38741,MACONHA,GRAMA,110,TRÁFICO,,08/03/2022 11:00:00,2022,3,Mar,8,Ter,11,Manhã,Maceió,Levada,BECO DO SESI-FUNDOS DO GINÁSIO DO SESI.,FUNDOS DO GINÁSIO DO SESI.,1ª RISP,02ª AISP,"-35,757509","-9,670502"
38743,MACONHA,GRAMA,48900,TRÁFICO,,08/03/2022 14:00:00,2022,3,Mar,8,Ter,14,Tarde,Maceió,Cidade Universitária,"TRAVESSA GABINO BESOURO, 103-CONJ. VILAGE CAMPESTRE II-RUA ATRÁS DO TERMINAL GRACILIANO RAMOS",SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,756618","-9,543044"
38745,CRACK,GRAMA,10,TRÁFICO,,08/03/2022 17:00:00,2022,3,Mar,8,Ter,17,Tarde,Maceió,Levada,RUA CELESTE BEZERRA-EM FRENTE A UMA FÁBRICA DE CARVÃO,BECO DO CARVÃO,1ª RISP,02ª AISP,"-35,746243","-9,658001"
38747,MACONHA,GRAMA,1500,TRÁFICO,,08/03/2022 17:00:00,2022,3,Mar,8,Ter,17,Tarde,Maceió,Levada,RUA CELESTE BEZERRA-EM FRENTE A UMA FÁBRICA DE CARVÃO,BECO DO CARVÃO,1ª RISP,02ª AISP,"-35,746243","-9,658001"
38751,MACONHA,GRAMA,14,TRÁFICO,,08/03/2022 20:00:00,2022,3,Mar,8,Ter,20,Noite,Maceió,Gruta de Lourdes,GRUTÃO-POR TRÁS DO BIG BOMPREÇO DA AV. FERNANDES LIMA.,FUNDOS DO BIG BOMPREÇO,1ª RISP,03ª AISP,"-35,739411","-9,614895"
38749,CRACK,GRAMA,6,TRÁFICO,,08/03/2022 20:00:00,2022,3,Mar,8,Ter,20,Noite,Maceió,Gruta de Lourdes,GRUTÃO-POR TRÁS DO BIG BOMPREÇO DA AV. FERNANDES LIMA.,FUNDOS DO BIG BOMPREÇO,1ª RISP,03ª AISP,"-35,739411","-9,614895"
38755,MACONHA,GRAMA,160,TRÁFICO,,09/03/2022 01:00:00,2022,3,Mar,9,Qua,1,Madrugada,Maceió,Jacintinho,RUA DR. JOSÉ FONTES LIMA-OLÍMPIA FUTEBOL SOCIETY,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,720864","-9,64723"
38753,COCAINA,GRAMA,350,TRÁFICO,,09/03/2022 01:00:00,2022,3,Mar,9,Qua,1,Madrugada,Maceió,Jacintinho,RUA DR. JOSÉ FONTES LIMA-OLÍMPIA FUTEBOL SOCIETY,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,720864","-9,64723"
38757,MACONHA,GRAMA,79,TRÁFICO,,09/03/2022 11:00:00,2022,3,Mar,9,Qua,11,Manhã,Marechal Deodoro,Zona Rural,CONJ TERRA DA ESPERANÇA-PRÓXIMO AO MERCADINHO PADRE CÍCERO,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,910353","-9,718795"
38763,CRACK,GRAMA,45,POSSE/USO,,09/03/2022 11:00:00,2022,3,Mar,9,Qua,11,Manhã,Maceió,Benedito Bentes,CONJ. SELMA BANDEIRA-	AVENIDA PRINCIPAL DO SELMA BANDEIRA,SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,720406","-9,574058"
38759,MACONHA,GRAMA,780,TRÁFICO,,09/03/2022 13:00:00,2022,3,Mar,9,Qua,13,Tarde,Barra de Santo Antônio,Zona Rural,CONJ. RUME FARIAS-NA BEIRA DA LAGOA,PRÓXIMO DA LAGOA.,1ª RISP,11ª AISP,"-35,506353","-9,409164"
38761,MACONHA,GRAMA,780,TRÁFICO,,09/03/2022 14:00:00,2022,3,Mar,9,Qua,14,Tarde,Maceió,Levada,TRAVESSA SÃO FRANCISCO-BREJAL,BANCAS DE COCO VERDE,1ª RISP,02ª AISP,"-35,743406","-9,656373"
38771,CRACK,GRAMA,6,,,10/03/2022 14:00:00,2022,3,Mar,10,Qui,14,Tarde,Maceió,Benedito Bentes,"LOTEAMENTO BELA VISTA, QD. I",PRÓXIMO A PANIFICAÇÃO MERCADO E SORRISO I .,1ª RISP,06ª AISP,"-35,723991","-9,563764"
38769,MACONHA,GRAMA,140,TRÁFICO,,10/03/2022 14:00:00,2022,3,Mar,10,Qui,14,Tarde,Maceió,Benedito Bentes,"LOTEAMENTO BELA VISTA, QD. I",PRÓXIMO A PANIFICAÇÃO MERCADO E SORRISO I .,1ª RISP,06ª AISP,"-35,723991","-9,563764"
38773,MACONHA,GRAMA,5,POSSE/USO,,10/03/2022 20:00:00,2022,3,Mar,10,Qui,20,Noite,Rio Largo,Mata do Rolo,"CONJUNTO ANTÔNIO LINS, QUADRA 74",MERCADINHO DO ZÉ,1ª RISP,09ª AISP,"-35,81226","-9,485856"
38777,MACONHA,GRAMA,78,TRÁFICO,,10/03/2022 22:00:00,2022,3,Mar,10,Qui,22,Noite,Maceió,Vergel do Lago,"TRAV. SÃO FELIX, Nº 06,POR TRÁS DO COLEGIO NOSSA SENHORA",SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,758331","-9,654419"
38775,COCAINA,GRAMA,16,TRÁFICO,,10/03/2022 22:00:00,2022,3,Mar,10,Qui,22,Noite,Maceió,Vergel do Lago,"TRAV. SÃO FELIX, Nº 06,POR TRÁS DO COLEGIO NOSSA SENHORA",SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,758331","-9,654419"
38791,MACONHA,GRAMA,500,TRÁFICO,,11/03/2022 15:00:00,2022,3,Mar,11,Sex,15,Tarde,Maceió,Chã da Jaqueira,RUA DO ARAME-PRÓXIMO A SEDE DO FLAMENGO,SEM INFORMAÇÃO,1ª RISP,04ª AISP,"-35,749321","-9,614265"
38787,MACONHA,GRAMA,1,TRÁFICO,,11/03/2022 16:00:00,2022,3,Mar,11,Sex,16,Tarde,São José da Tapera,Centro,RUA 13 DE MAIO-ESCOLA WELINGTON PINTO FERREIRA,SEM INFORMAÇÃO,4ª RISP,25ª AISP,"-37,379075","-9,561233"
38789,MACONHA,GRAMA,170,TRÁFICO,,11/03/2022 16:00:00,2022,3,Mar,11,Sex,16,Tarde,Marechal Deodoro,Zona Rural,TAPERAGUÁ - LOTEAMENTO BARNABE CABRAL TOLEDO,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,902852","-9,731963"
38785,MACONHA,GRAMA,1700,TRÁFICO,,11/03/2022 17:00:00,2022,3,Mar,11,Sex,17,Tarde,Arapiraca,Manoel Teles,EM UM TERRENO BALDIO POR TRÁS DA RUA ANTONIO FERREIRA BARBOSA,SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,66767","-9,755892"
38793,MACONHA,GRAMA,2,POSSE/USO,,11/03/2022 20:32:00,2022,3,Mar,11,Sex,20,Noite,Piaçabuçu,Zona Rural,RUA NOVA,,3ª RISP,19ª AISP,"-36,486462","-10,381375"
38797,CRACK,GRAMA,30,TRÁFICO,,11/03/2022 22:00:00,2022,3,Mar,11,Sex,22,Noite,Rio Largo,Mata do Rolo,"CONJ. ANTONIO LINS, QUADRA 30, 67",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,83969","-9,478146"
38795,MACONHA,GRAMA,60,TRÁFICO,,11/03/2022 22:00:00,2022,3,Mar,11,Sex,22,Noite,Rio Largo,Mata do Rolo,"CONJ. ANTONIO LINS, QUADRA 30, 67",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,83969","-9,478146"
38801,OUTRAS,GRAMA,0,TRÁFICO,,12/03/2022 06:00:00,2022,3,Mar,12,Sáb,6,Manhã,Maceió,Jaraguá,RUA SÁ ALBUQUERQUE-EM FRENTE AO POSTO DE GASOLINA JARAGUÁ,POSTO JARAGUÁ,1ª RISP,01ª AISP,"-35,726851","-9,67046"
38803,MACONHA,GRAMA,2020,TRÁFICO,,12/03/2022 09:00:00,2022,3,Mar,12,Sáb,9,Manhã,Penedo,Dom Constantino,PRAÇAS DA COAHB-PRAÇA DO LAÇADOR,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,556461","-10,285072"
38805,MACONHA,GRAMA,55,TRÁFICO,,12/03/2022 16:00:00,2022,3,Mar,12,Sáb,16,Tarde,Rio Largo,Mata do Rolo,"CONJUNTO MARIO MAFRA, QUDRA D-14, 15 - NA RUA DAS CANAS","TERRENO BALDIO, EM FRENTE A RESIDÊNCIA DO CONDUZIDO",1ª RISP,09ª AISP,"-35,817925","-9,496751"
38807,OUTRAS,GRAMA,0,TRÁFICO,,12/03/2022 16:00:00,2022,3,Mar,12,Sáb,16,Tarde,Rio Largo,Mata do Rolo,"CONJUNTO MARIO MAFRA, QUDRA D-14, 15 - NA RUA DAS CANAS","TERRENO BALDIO, EM FRENTE A RESIDÊNCIA DO CONDUZIDO",1ª RISP,09ª AISP,"-35,817925","-9,496751"
38809,MACONHA,GRAMA,2,POSSE/USO,,12/03/2022 17:53:00,2022,3,Mar,12,Sáb,17,Tarde,Atalaia,Centro,PISCINA DO CHINES,ALTO DO MIRANTE,2ª RISP,13ª AISP,"-36,007914","-9,514868"
38811,MACONHA,GRAMA,1600,TRÁFICO,,12/03/2022 19:00:00,2022,3,Mar,12,Sáb,19,Noite,Maceió,Jacintinho,RUA SÃO JORGE-EM FRENTE AO BAR DO HELIO,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,715747","-9,639169"
38813,LOLÓ,MILILITRO,2,POSSE/USO,,12/03/2022 21:00:00,2022,3,Mar,12,Sáb,21,Noite,Roteiro,Centro,RUA DAS CANAS,SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-35,982281","-9,837882"
38815,CRACK,GRAMA,108,TRÁFICO,,13/03/2022 06:00:00,2022,3,Mar,13,Dom,6,Manhã,São Miguel dos Milagres,Zona Rural,"POVOADO SEM TETO-SEM TETO, PÓSTO SETA",PRÓXIMO AO POSTO SETA,2ª RISP,15ª AISP,"-35,349605","-9,231875"
38817,CRACK,GRAMA,108,TRÁFICO,,13/03/2022 06:00:00,2022,3,Mar,13,Dom,6,Manhã,São Miguel dos Milagres,Zona Rural,"POVOADO SEM TETO-SEM TETO, PÓSTO SETA",PRÓXIMO AO POSTO SETA,2ª RISP,15ª AISP,"-35,349605","-9,231875"
38819,MACONHA,GRAMA,110,TRÁFICO,,13/03/2022 10:00:00,2022,3,Mar,13,Dom,10,Manhã,Maceió,Ipioca,AL 101 NORTE-NA RUA EM FRENTE AO CONDOMÍNIO SAUHAÇUY,LOJAS FRUTOS DO MAR,1ª RISP,01ª AISP,"-35,575671","-9,488601"
38821,COCAINA,GRAMA,10,TRÁFICO,,13/03/2022 23:00:00,2022,3,Mar,13,Dom,23,Noite,Maceió,Cidade Universitária,CONJ. EUSTÁQUIO GOMES-RUA C1-BAR CASA DA MINHA TIA .,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,788362","-9,544148"
38823,MACONHA,GRAMA,312,TRÁFICO,,13/03/2022 23:00:00,2022,3,Mar,13,Dom,23,Noite,Maceió,Cidade Universitária,CONJ. EUSTÁQUIO GOMES-RUA C1-BAR CASA DA MINHA TIA .,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,788362","-9,544148"
38829,MACONHA,GRAMA,1,POSSE/USO,,13/03/2022 23:00:00,2022,3,Mar,13,Dom,23,Noite,Jacuípe,Zona Rural,RUA BOA VISTA,SUBIDA DO COLÉGIO MUNICIPAL,2ª RISP,14ª AISP,"-35,462598","-8,844006"
38825,MACONHA,GRAMA,90,TRÁFICO,,14/03/2022 14:00:00,2022,3,Mar,14,Seg,14,Tarde,Maceió,Trapiche da Barra,"CONJUNTO VIRGEM DOS POBRES 3, QUADRA 29, Nº 07-PROXIMO AO 1BATALHAO",SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,762463","-9,654136"
38827,MACONHA,GRAMA,95,TRÁFICO,,14/03/2022 16:00:00,2022,3,Mar,14,Seg,16,Tarde,Maceió,Jacintinho,GROTA DO CIGANO-RUA SÃO JORGE-PRÓXIMO AO DEPÓSITO DE BEBIDAS 'PAI E FILHO'.,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,715717","-9,639181"
38835,MACONHA,GRAMA,370,TRÁFICO,,15/03/2022 05:00:00,2022,3,Mar,15,Ter,5,Madrugada,Belém,Zona Rural,POVOADO CHÃ DO BELÉM,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,500997","-9,576414"
38831,CRACK,GRAMA,3,POSSE/USO,,15/03/2022 05:00:00,2022,3,Mar,15,Ter,5,Madrugada,Palmeira dos Índios,Palmeira de Fora,TRAVESSA BAIXA FRIA/ CÍCERO VALENTIM,BAR DO ZÉ DIO,3ª RISP,18ª AISP,"-36,492673","-9,571182"
38833,MACONHA,GRAMA,604,TRÁFICO,,15/03/2022 06:00:00,2022,3,Mar,15,Ter,6,Manhã,Belém,Zona Rural,"RUA SÃO SEBASTIÃO, 17",SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,492673","-9,571182"
38849,MACONHA,GRAMA,1350,TRÁFICO,,15/03/2022 06:00:00,2022,3,Mar,15,Ter,6,Manhã,Palmeira dos Índios,Zona Rural,BR 316,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,683761","-9,410016"
38851,MACONHA,GRAMA,1,POSSE/USO,,15/03/2022 06:00:00,2022,3,Mar,15,Ter,6,Manhã,Palmeira dos Índios,Centro,RUA JOSE NUNES FERRO,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,635478","-9,419842"
38843,COCAINA,GRAMA,160,TRÁFICO,,15/03/2022 07:00:00,2022,3,Mar,15,Ter,7,Manhã,Arapiraca,Centro,RUA JOSÉ LOPES DA SILVA-PRÓXIMO AO MERCADO PÚBLICO,PRÓXIMO AO MERCADO PÚBLICO,3ª RISP,16ª AISP,"-36,66571","-9,753498"
38837,MACONHA,GRAMA,32,TRÁFICO,,15/03/2022 13:00:00,2022,3,Mar,15,Ter,13,Tarde,São Miguel dos Campos,Centro,"QUADRA J2, PENULTIMA RUA DO HELIO 2-	DE ESQUINA TEM A VAN MOTOS",PRÓXIMO AO VAN MOTOS,3ª RISP,20ª AISP,"-36,104664","-9,7994"
38839,MACONHA,GRAMA,28,POSSE/USO,,15/03/2022 16:00:00,2022,3,Mar,15,Ter,16,Tarde,Maceió,Prado,PRAÇA DA FACULDADE-NO PONTO DE ÔNIBUS DA PRAÇA,SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,744601","-9,667928"
38867,COCAINA,GRAMA,4320,TRÁFICO,,15/03/2022 19:00:00,2022,3,Mar,15,Ter,19,Noite,Arapiraca,Nova Esperança,"RUA ERASMO PINHEIRO, 28",PRÓXIMO AO AEROPORTO,3ª RISP,17ª AISP,"-36,645942","-9,783332"
38841,MACONHA,GRAMA,40,TRÁFICO,,15/03/2022 22:55:00,2022,3,Mar,15,Ter,22,Noite,Maceió,Jacarecica,AV. COMENDADOR GUSTAVO PAIVA,EM FRENTE A ADEPOL,1ª RISP,01ª AISP,"-35,690214","-9,615402"
38853,MACONHA,GRAMA,150,TRÁFICO,,16/03/2022 06:00:00,2022,3,Mar,16,Qua,6,Manhã,Pilar,Chã do Pilar,"CONJUNTO EDITE FRANÇA, QUADRA Q, 110",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,960902","-9,598209"
38857,MACONHA,GRAMA,300,TRÁFICO,,16/03/2022 13:00:00,2022,3,Mar,16,Qua,13,Tarde,Maceió,Levada,"BECO DO SESI, VILLA BREJAL-POR TRÁS DO SESI","BECO DO SESI, VILLA BREJAL",1ª RISP,02ª AISP,"-35,742643","-9,656482"
38855,CRACK,GRAMA,10,TRÁFICO,,16/03/2022 13:00:00,2022,3,Mar,16,Qua,13,Tarde,Maceió,Levada,"BECO DO SESI, VILLA BREJAL-POR TRÁS DO SESI","BECO DO SESI, VILLA BREJAL",1ª RISP,02ª AISP,"-35,742643","-9,656482"
38859,MACONHA,GRAMA,240,POSSE/USO,,16/03/2022 14:00:00,2022,3,Mar,16,Qua,14,Tarde,Maceió,Ponta Grossa,"R. DEMÓCRITO GRACINDO, 60 - AO LADO DO ACOUGE TUDO DE BOM",SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,753221","-9,659965"
38861,MACONHA,GRAMA,2,TRÁFICO,,16/03/2022 14:00:00,2022,3,Mar,16,Qua,14,Tarde,Delmiro Gouveia,Centro,RUA HENRIQUE DIAS-PROX ESCOLA WATSON CLEMENTINO.,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-38,007719","-9,384228"
38865,MACONHA,GRAMA,35,TRÁFICO,,16/03/2022 18:00:00,2022,3,Mar,16,Qua,18,Noite,Maragogi,Centro,CONJUNTO DEDA PAZ-CONJUNTO RISCA FACA,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,222207","-9,014174"
38863,CRACK,GRAMA,58,TRÁFICO,,16/03/2022 18:00:00,2022,3,Mar,16,Qua,18,Noite,Maragogi,Centro,CONJUNTO DEDA PAZ-CONJUNTO RISCA FACA,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,222207","-9,014174"
38869,MACONHA,GRAMA,183,TRÁFICO,,17/03/2022 11:00:00,2022,3,Mar,17,Qui,11,Manhã,Campo Alegre,Luziápolis,"CONJUNTO JOÃO JOSÉ PEREIRA, 36 - QUADRA E",SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,223223","-9,902226"
38871,COCAINA,GRAMA,5,TRÁFICO,,17/03/2022 12:00:00,2022,3,Mar,17,Qui,12,Tarde,Maceió,Feitosa,RUA SÃO JOÃO-NA DESCIDA DA GROTA DO NENO,DESCIDA PARA A GROTA DO NENEO,1ª RISP,05ª AISP,"-35,725479","-9,638237"
38873,MACONHA,GRAMA,15,TRÁFICO,,17/03/2022 12:00:00,2022,3,Mar,17,Qui,12,Tarde,Maceió,Feitosa,RUA SÃO JOÃO-NA DESCIDA DA GROTA DO NENO,DESCIDA PARA A GROTA DO NENEO,1ª RISP,05ª AISP,"-35,725479","-9,638237"
38875,COCAINA,GRAMA,300,TRÁFICO,,17/03/2022 13:25:00,2022,3,Mar,17,Qui,13,Tarde,Maceió,Trapiche da Barra,RUA RECREIO,POR TRÁS DA BRASKEM,1ª RISP,02ª AISP,"-35,757467","-9,671504"
38877,MACONHA,GRAMA,270,TRÁFICO,,17/03/2022 14:00:00,2022,3,Mar,17,Qui,14,Tarde,Junqueiro,Centro,RUA VERIDIANO LESSA-POR TRÁS DO HOSPITAL,POR TRÁS DO HOSPITAL,3ª RISP,22ª AISP,"-36,473199","-9,932475"
38879,MACONHA,GRAMA,915,TRÁFICO,,17/03/2022 18:00:00,2022,3,Mar,17,Qui,18,Noite,Maceió,Jacintinho,RUA DO MIRANTE - PROX FEIRINHA DO JACINTINHO,FEIRINHA DO JACINTINHO,1ª RISP,05ª AISP,"-35,715179","-9,641738"
38885,COCAINA,GRAMA,56,TRÁFICO,,18/03/2022 11:00:00,2022,3,Mar,18,Sex,11,Manhã,Maragogi,Zona Rural,POVOADO SÃO BENTO - ALTO DO CUZCUZ,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,241401","-9,048684"
38883,CRACK,GRAMA,46,TRÁFICO,,18/03/2022 11:00:00,2022,3,Mar,18,Sex,11,Manhã,Maragogi,Zona Rural,POVOADO SÃO BENTO - ALTO DO CUZCUZ,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,229228","-9,00872"
38889,COCAINA,GRAMA,50,TRÁFICO,,18/03/2022 15:00:00,2022,3,Mar,18,Sex,15,Tarde,São Miguel dos Milagres,Zona Rural,POVOADO SEM TETO	-PRÓXIMO AO POSTO SETA NA ENTRADA DA FAZENDA JUBILEU,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,367459","-9,254145"
38891,MACONHA,GRAMA,92,TRÁFICO,,18/03/2022 15:00:00,2022,3,Mar,18,Sex,15,Tarde,São Miguel dos Milagres,Zona Rural,POVOADO SEM TETO	-PRÓXIMO AO POSTO SETA NA ENTRADA DA FAZENDA JUBILEU,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,367459","-9,254145"
38887,CRACK,GRAMA,5,TRÁFICO,,18/03/2022 15:00:00,2022,3,Mar,18,Sex,15,Tarde,São Miguel dos Milagres,Zona Rural,POVOADO SEM TETO	-PRÓXIMO AO POSTO SETA NA ENTRADA DA FAZENDA JUBILEU,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,365257","-9,244887"
38893,MACONHA,GRAMA,41,TRÁFICO,,18/03/2022 17:00:00,2022,3,Mar,18,Sex,17,Tarde,União dos Palmares,Centro,RUA SÃO MATEUS - CONJUNTO SAGRADA FAMÍLIA-PRÓXIMO DA PRAÇA,SEM INFORMAÇÃO,2ª RISP,12ª AISP,"-36,03012","-9,163046"
38897,MACONHA,GRAMA,3099,TRÁFICO,,18/03/2022 20:00:00,2022,3,Mar,18,Sex,20,Noite,Viçosa,Centro,RUA CONEGO PIMENTEL- RUA DO ANTIGO HOSPITAL,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,241261","-9,373721"
38927,MACONHA,GRAMA,75,POSSE/USO,,19/03/2022 00:00:00,2022,3,Mar,19,Sáb,0,Madrugada,Palmeira dos Índios,Zona Rural,"BR 316, KM 152,",SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,606857","-9,441128"
38925,MACONHA,GRAMA,1,POSSE/USO,,19/03/2022 02:00:00,2022,3,Mar,19,Sáb,2,Madrugada,Maceió,Jatiúca,RUA DR. SARDI CARVALHO,BAR EL LUGAR,1ª RISP,01ª AISP,"-35,707876","-9,651525"
38923,COCAINA,GRAMA,1,POSSE/USO,,19/03/2022 02:00:00,2022,3,Mar,19,Sáb,2,Madrugada,Maceió,Jatiúca,RUA DR. SARDI CARVALHO,BAR EL LUGAR,1ª RISP,01ª AISP,"-35,707876","-9,651525"
38921,MACONHA,GRAMA,1,TRÁFICO,,19/03/2022 10:00:00,2022,3,Mar,19,Sáb,10,Manhã,Maceió,Cidade Universitária,"BR 104, KM 1-PENITENCIÁRIA / PRESÍDIO",SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,783834","-9,553075"
38919,COCAINA,GRAMA,1,TRÁFICO,,19/03/2022 10:00:00,2022,3,Mar,19,Sáb,10,Manhã,Maceió,Cidade Universitária,"BR 104, KM 1-PENITENCIÁRIA / PRESÍDIO",SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,783834","-9,553075"
38903,COCAINA,GRAMA,142,TRÁFICO,,19/03/2022 15:00:00,2022,3,Mar,19,Sáb,15,Tarde,São Miguel dos Milagres,Zona Rural,SEM TERRA - PROXIMO A CISP,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,364062","-9,251211"
38901,MACONHA,GRAMA,215,TRÁFICO,,19/03/2022 15:00:00,2022,3,Mar,19,Sáb,15,Tarde,São Miguel dos Milagres,Zona Rural,SEM TERRA - PROXIMO A CISP,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,364062","-9,251211"
38899,MACONHA,GRAMA,750,TRÁFICO,,19/03/2022 15:01:00,2022,3,Mar,19,Sáb,15,Tarde,Maceió,Cidade Universitária,CONJUNTO JARDIM DAS PALMEIRAS,PROXIMO AO CONDOMINIO MACEIO I,1ª RISP,07ª AISP,"-35,781226","-9,53294"
38995,COCAINA,GRAMA,750,TRÁFICO,,19/03/2022 17:00:00,2022,3,Mar,19,Sáb,17,Tarde,Passo de Camaragibe,Zona Rural,POVOADO QUILOMBO- BARRA DE CAMARAGIBE,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,418696","-9,305524"
38905,CRACK,GRAMA,20,TRÁFICO,,19/03/2022 19:00:00,2022,3,Mar,19,Sáb,19,Noite,Arapiraca,Manoel Teles,RUA ANTONIO FERREIRA BARBOSA,SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,667708","-9,755905"
38915,COCAINA,GRAMA,736,TRÁFICO,,19/03/2022 19:00:00,2022,3,Mar,19,Sáb,19,Noite,Atalaia,Centro,LOTEAMENTO SANTA INÊS.BURACO DO JACARÉ,BURACO DO JACARÉ,2ª RISP,13ª AISP,"-35,99853","-9,51068"
