ID,USO,TIPO_ARMA,MARCA,CALIBRE,FORCA,NUMERACAO_ARMA,FABRICACAO,QUALIFICACAO,RELACAO,AMBIENTE,DATA_HORA_FATO,ANO_FATO,MES_FATO,MES_FATO_TEXTO,DIA_FATO,DIA_SEMANA_FATO,HORA_FATO,TURNO,CIDADE_FATO,BAIRRO_FATO,ENDERECO_FATO,PT_REF_FATO,RISP,AISP,LONGITUDE,LATITUDE
41695,PERMITIDO,PISTOLA,TAURUS,380,PM,KVB49039,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,07/03/2022 02:00:00,2022,3,Mar,7,Seg,2,Madrugada,Rio Largo,Mata do Rolo,CONJ TEOTÔNIO VILELA-PROXIMO A PRAÇA PRINCIPAL . DO JUNTO TEOTONIO VILELA,SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,831335","-9,477129"
41699,PERMITIDO,REVOLVER,TAURUS,38,PM,526928,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,07/03/2022 13:00:00,2022,3,Mar,7,Seg,13,Tarde,Santana do Ipanema,Centro,SANTA SOFIA - TRAVESSA MAURÍCIO AMÂNCIO-PRÓXIMO AO PSF.,PRÓXIMO AO PSF,4ª RISP,23ª AISP,"-37,248365","-9,361587"
41697,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,07/03/2022 14:00:00,2022,3,Mar,7,Seg,14,Tarde,Rio Largo,Mata do Rolo,"RUA DA VITÓRIA, 77",AEROPORTO,1ª RISP,09ª AISP,"-35,807838","-9,511005"
41706,PERMITIDO,REVOLVER,TAURUS,38,PM,1680757,NACIONAL,PORTE ILEGAL,Apreendida,Residência,07/03/2022 17:00:00,2022,3,Mar,7,Seg,17,Tarde,Viçosa,Centro,RUA PEDRO SILVA-AREA 5,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,245208","-9,380872"
41703,PERMITIDO,PISTOLA,TAURUS,765,PM,M10438,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,07/03/2022 18:00:00,2022,3,Mar,7,Seg,18,Noite,Maceió,Cidade Universitária,CONJUNTO OTACÍLIO DE HOLANDA,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,753794","-9,542112"
41701,PERMITIDO,REVOLVER,TAURUS,38,PM,JA258015,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,07/03/2022 19:00:00,2022,3,Mar,7,Seg,19,Noite,Marechal Deodoro,Massagueira,RUA ANTÔNIO CUNHA-PRÓXIMO A FARMÁCIA ALAGOANA.,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,835519","-9,734152"
41705,PERMITIDO,REVOLVER,NI,38,PM,,NI,POSSE ILEGAL,Apreendida,Residência,07/03/2022 21:00:00,2022,3,Mar,7,Seg,21,Noite,Maceió,Benedito Bentes,"Q-K, 18 - CONJUNTO BELA VISTA 2- BENEDITO BENTES 2",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,721304","-9,562725"
41721,PERMITIDO,REVOLVER,TAURUS,32,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Zona Urbana,08/03/2022 17:00:00,2022,3,Mar,8,Ter,17,Tarde,Arapiraca,Cacimbas,RUA LINO DE PAULA MAGALHÃES-PRÓXIMO À RUA JOSÉ FRANCELINO DE OLIVEIRA.,SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,667978","-9,761025"
41725,PERMITIDO,ESPINGARDA,ROSSI,32,PM,9095,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,08/03/2022 20:00:00,2022,3,Mar,8,Ter,20,Noite,Inhapi,Zona Rural,SÍTIO RETIRO,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-37,740157","-9,205691"
41740,PERMITIDO,REVOLVER,ROSSI,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Zona Urbana,09/03/2022 01:00:00,2022,3,Mar,9,Qua,1,Madrugada,Maceió,Jacintinho,RUA DR. JOSÉ FONTES LIMA-OLÍMPIA FUTEBOL SOCIETY,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,720876","-9,647506"
41742,RESTRITO,PISTOLA,TAURUS,9,PM,ABD462453,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,09/03/2022 11:00:00,2022,3,Mar,9,Qua,11,Manhã,Marechal Deodoro,Zona Rural,CONJ TERRA DA ESPERANÇA-PRÓXIMO AO MERCADINHO PADRE CÍCERO,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,911064","-9,718539"
41744,RESTRITO,REVOLVER,SMITH & WESSON,357,PM,CAA9863,ESTRANGEIRA,PORTE ILEGAL,Apreendida,Residência,09/03/2022 14:00:00,2022,3,Mar,9,Qua,14,Tarde,Maceió,Levada,TRAVESSA SÃO FRANCISCO-BREJAL,BANCAS DE COCO VERDE,1ª RISP,02ª AISP,"-35,743406","-9,656352"
41748,PERMITIDO,ESPINGARDA,CBC,12,PM,828900,NACIONAL,POSSE ILEGAL,Apreendida,Outro,10/03/2022 19:00:00,2022,3,Mar,10,Qui,19,Noite,Maceió,Benedito Bentes,TRAVESSA SÃO PAULO-GROTA DA ALEGRIA,SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,731459","-9,552227"
41749,PERMITIDO,GARRUNCHA,NI,22,PM,,NI,PORTE ILEGAL,Apreendida,,10/03/2022 21:54:00,2022,3,Mar,10,Qui,21,Noite,Porto de Pedras,Zona Rural,AL 101 NORTE,,2ª RISP,15ª AISP,"-35,307831","-9,179424"
41769,PERMITIDO,REVOLVER,TAURUS,32,PM,569851,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,11/03/2022 16:00:00,2022,3,Mar,11,Sex,16,Tarde,Marechal Deodoro,Zona Rural,TAPERAGUÁ - LOTEAMENTO BARNABE CABRAL TOLEDO,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,901717","-9,743228"
41773,PERMITIDO,REVOLVER,TAURUS,38,PM,JE315060,NACIONAL,PORTE ILEGAL,Apreendida,Residência,11/03/2022 22:00:00,2022,3,Mar,11,Sex,22,Noite,Maribondo,Centro,RUA ESTUDANTE ERICO MENTASTE,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,307166","-9,577666"
41772,PERMITIDO,REVOLVER,NI,38,PM,122723,NI,POSSE ILEGAL,Apreendida,Residência,11/03/2022 22:00:00,2022,3,Mar,11,Sex,22,Noite,Rio Largo,Mata do Rolo,"CONJ. ANTONIO LINS, QUADRA 30, 67",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,85677","-9,477079"
41776,PERMITIDO,REVOLVER,ROSSI,38,PM,61803,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,11/03/2022 23:00:00,2022,3,Mar,11,Sex,23,Noite,Penedo,Dom Constantino,VALE DO SÃO FRANCISCO-RUA C,SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,551198","-10,286067"
41781,PERMITIDO,PISTOLA,TAURUS,380,PM,ACC70937,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,12/03/2022 00:00:00,2022,3,Mar,12,Sáb,0,Madrugada,São José da Tapera,Centro,PRAÇA CENTRAL,SEM INFORMAÇÃO,4ª RISP,25ª AISP,"-37,38091","-9,55917"
41783,NI,ESPINGARDA,NI,NI,PM,,NI,DESOVA,Apreendida,Área Rural,12/03/2022 10:00:00,2022,3,Mar,12,Sáb,10,Manhã,São Miguel dos Campos,Zona Rural,IMEDIAÇÕES DA USINA ROÇADINHO,MARGENS DO RIO SÃO MIGUEL,3ª RISP,20ª AISP,"-36,053634","-9,793346"
41782,NI,ESPINGARDA,NI,NI,PM,,NI,DESOVA,Apreendida,Área Rural,12/03/2022 10:00:00,2022,3,Mar,12,Sáb,10,Manhã,São Miguel dos Campos,Zona Rural,IMEDIAÇÕES DA USINA ROÇADINHO,MARGENS DO RIO SÃO MIGUEL,3ª RISP,20ª AISP,"-36,053634","-9,793346"
41784,NI,ESPINGARDA,NI,NI,PM,,NI,DESOVA,Apreendida,,12/03/2022 11:49:00,2022,3,Mar,12,Sáb,11,Manhã,São Miguel dos Campos,Zona Rural,IMEDIAÇÕES DA USINA ROÇADINHO,,3ª RISP,20ª AISP,"-36,053634","-9,793346"
41786,PERMITIDO,REVOLVER,TAURUS,38,PM,FL00133,NACIONAL,POSSE ILEGAL,Apreendida,Via Pública,12/03/2022 14:00:00,2022,3,Mar,12,Sáb,14,Tarde,Porto de Pedras,Zona Rural,POVOADO CURTUME,POR TRÁS DA CISP,2ª RISP,15ª AISP,"-35,316135","-9,175546"
41788,PERMITIDO,REVOLVER,TAURUS,38,PM,SS2280399,NACIONAL,POSSE ILEGAL,Apreendida,Zona Urbana,12/03/2022 20:00:00,2022,3,Mar,12,Sáb,20,Noite,Maceió,Jacintinho,"RUA FORMOSA, 46-PRÓXIMO À PADARIA PANDORA.",SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,721062","-9,645485"
41789,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,PORTE ILEGAL,Apreendida,Via Pública,12/03/2022 21:00:00,2022,3,Mar,12,Sáb,21,Noite,Roteiro,Zona Rural,RUA DAS CANAS,SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-35,984896","-9,840018"
41798,NI,ESPINGARDA,ARTESANAL,NI,PM,,NI,PORTE ILEGAL,Apreendida,,13/03/2022 14:37:00,2022,3,Mar,13,Dom,14,Tarde,Flexeiras,Zona Rural,,PRÓXIMO A AGROVILA AMOR 01,2ª RISP,14ª AISP,"-35,724371","-9,257113"
41809,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Residência,14/03/2022 14:00:00,2022,3,Mar,14,Seg,14,Tarde,Maceió,Vergel do Lago,"CONJUNTO VIRGEM DOS POBRES 3, QUADRA 29, Nº 07-PROXIMO AO 1BATALHAO",SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,762025","-9,653839"
41811,PERMITIDO,REVOLVER,TAURUS,38,PM,0A184364,NACIONAL,POSSE ILEGAL,Apreendida,Zona Urbana,14/03/2022 16:00:00,2022,3,Mar,14,Seg,16,Tarde,São José da Tapera,Zona Rural,"TRAVESSA DE OLIVEIRA FONTES, 269",SEM INFORMAÇÃO,4ª RISP,25ª AISP,"-37,370384","-9,56163"
41812,PERMITIDO,ESPINGARDA,CBC,12,PM,146988,NACIONAL,DESOVA,Apreendida,,14/03/2022 21:21:00,2022,3,Mar,14,Seg,21,Noite,Rio Largo,Tabuleiro do Pinto,RUA SANTA RITA,,1ª RISP,09ª AISP,"-35,806919","-9,50985"
41843,PERMITIDO,PISTOLA,TAURUS,380,PM,KSA10643,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,15/03/2022 06:00:00,2022,3,Mar,15,Ter,6,Manhã,Palmeira dos Índios,Zona Rural,BR 316,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,597347","-9,452774"
41833,PERMITIDO,REVOLVER,TAURUS,38,PM,104833,NACIONAL,POSSE ILEGAL,Apreendida,Via Pública,15/03/2022 06:00:00,2022,3,Mar,15,Ter,6,Manhã,Belém,Centro,"RUA SÃO SEBASTIÃO, 17",SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,492805","-9,571131"
41844,PERMITIDO,REVOLVER,TAURUS,38,PM,NK91867,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,15/03/2022 06:00:00,2022,3,Mar,15,Ter,6,Manhã,Palmeira dos Índios,Zona Rural,BR 316,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,597347","-9,452774"
41841,PERMITIDO,REVOLVER,TAURUS,38,PM,302673,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,15/03/2022 06:00:00,2022,3,Mar,15,Ter,6,Manhã,Palmeira dos Índios,Zona Rural,BR 316,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,597347","-9,452774"
41832,PERMITIDO,PISTOLA,TAURUS,380,PM,KSM833327,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,15/03/2022 09:00:00,2022,3,Mar,15,Ter,9,Manhã,Porto de Pedras,Centro,POVOADO LAJES - PRÓXIMO DA POUSADA AMALIA,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,296093","-9,16282"
41837,NI,ESPINGARDA,ARTESANAL,NI,PM,,NI,DESOVA,Apreendida,Área Rural,15/03/2022 13:00:00,2022,3,Mar,15,Ter,13,Tarde,Novo Lino,Zona Rural,AGROVILA III - PEDREIRA,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,639458","-8,932777"
41842,PERMITIDO,REVOLVER,TAURUS,38,PM,522629,NACIONAL,PORTE ILEGAL,Apreendida,,15/03/2022 15:27:00,2022,3,Mar,15,Ter,15,Tarde,Palmeira dos Índios,Zona Rural,BR 316,,3ª RISP,18ª AISP,"-36,597347","-9,452774"
41839,PERMITIDO,REVOLVER,ROSSI,22,PM,A930834,NACIONAL,DESOVA,Apreendida,Via Pública,15/03/2022 21:00:00,2022,3,Mar,15,Ter,21,Noite,Maceió,Benedito Bentes,CONJUNTO SELMA BANDEIRA - RUA DO INFERNINHO-PRÓXIMO AO CRÁS,INFERNINHO,1ª RISP,06ª AISP,"-35,720974","-9,572883"
41881,PERMITIDO,GARRUNCHA,NI,36,PM,,NI,POSSE ILEGAL,Apreendida,Residência,16/03/2022 06:00:00,2022,3,Mar,16,Qua,6,Manhã,Pilar,Chã do Pilar,"CONJUNTO EDITE FRANÇA, QUADRA Q, 110",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,963526","-9,598474"
41879,PERMITIDO,ESPINGARDA,NI,12,PM,,NACIONAL,DESOVA,Apreendida,Via Pública,16/03/2022 06:00:00,2022,3,Mar,16,Qua,6,Manhã,Pilar,Chã do Pilar,AS MARGENS DA BR 316-PRÓX. AO SÍTIO JEOSELITO,SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,943046","-9,590744"
41886,PERMITIDO,ESPINGARDA,BOITO,28,PM,851597,NACIONAL,POSSE ILEGAL,Apreendida,,16/03/2022 14:00:00,2022,3,Mar,16,Qua,14,Tarde,Messias,Zona Rural,POVOADO ESPERANÇA,,1ª RISP,09ª AISP,"-35,832386","-9,365991"
41884,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,POSSE ILEGAL,Apreendida,Área Rural,16/03/2022 14:00:00,2022,3,Mar,16,Qua,14,Tarde,Poço das Trincheiras,Zona Rural,SÍTIO ÁGUA FRIA,SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,274799","-9,294411"
41885,PERMITIDO,ESPINGARDA,ROSSI,32,PM,9319,NACIONAL,POSSE ILEGAL,Apreendida,Zona Urbana,16/03/2022 14:00:00,2022,3,Mar,16,Qua,14,Tarde,Messias,Zona Rural,POVOADO ESPERANÇA,SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,832386","-9,365991"
41882,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,16/03/2022 18:00:00,2022,3,Mar,16,Qua,18,Noite,Maragogi,Centro,CONJUNTO DEDA PAZ-CONJUNTO RISCA FACA,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,218805","-9,008312"
41887,PERMITIDO,REVOLVER,NI,38,PM,461881,NI,PORTE ILEGAL,Apreendida,,16/03/2022 22:14:00,2022,3,Mar,16,Qua,22,Noite,Poço das Trincheiras,Zona Rural,SÍTIO PEDRA D´ÁGUA,,4ª RISP,23ª AISP,"-37,284224","-9,313827"
41929,PERMITIDO,PISTOLA,TAURUS,380,PM,KZH75446,NACIONAL,POSSE ILEGAL,Apreendida,Residência,17/03/2022 06:00:00,2022,3,Mar,17,Qui,6,Manhã,Rio Largo,Mata do Rolo,"RUA TIRADENTES, 118",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,821962","-9,477058"
41933,PERMITIDO,ESPINGARDA,NI,12,PM,,NI,DESOVA,Apreendida,Outro,17/03/2022 17:00:00,2022,3,Mar,17,Qui,17,Tarde,Rio Largo,Mata do Rolo,"CONJUNTO TEOTONIO VILELA-BR 104 AL, KM 86-PRÓXIMO À QUADRA M / ACAMPAMENTO SEM TERRA",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,84794","-9,473957"
41932,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,DESOVA,Apreendida,Via Pública,17/03/2022 18:00:00,2022,3,Mar,17,Qui,18,Noite,Coruripe,Centro,ILHA DAS COBRAS,SEM INFORMAÇÃO,3ª RISP,22ª AISP,"-36,176345","-10,124984"
41930,PERMITIDO,REVOLVER,ROSSI,38,PM,J051291,NACIONAL,POSSE ILEGAL,Apreendida,,17/03/2022 18:55:00,2022,3,Mar,17,Qui,18,Noite,Maceió,Jacintinho,GROTA DO MORERA,,1ª RISP,05ª AISP,"-35,71871","-9,640935"
41937,PERMITIDO,REVOLVER,NI,32,PM,,NI,POSSE ILEGAL,Apreendida,,18/03/2022 11:30:00,2022,3,Mar,18,Sex,11,Manhã,Lagoa da Canoa,Centro,"AV. DEPUTADO ANTÔNIO ALBUQUERQUE, N°03",,3ª RISP,21ª AISP,"-36,73355","-9,824703"
41938,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,PORTE ILEGAL,Apreendida,Residência,18/03/2022 20:00:00,2022,3,Mar,18,Sex,20,Noite,Viçosa,Centro,RUA CONEGO PIMENTEL-RUA DO ANTIGO HOSPITAL,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,241227","-9,373736"
41952,PERMITIDO,PISTOLA,BERETTA,25,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,18/03/2022 21:00:00,2022,3,Mar,18,Sex,21,Noite,Novo Lino,Centro,AVENIDA FLORIANO PEIXOTO- PROX A ANTIGA DELEGACIA,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,663391","-8,941666"
41954,PERMITIDO,ESPINGARDA,CBC,12,PM,,NACIONAL,DESOVA,Apreendida,Área Rural,19/03/2022 11:00:00,2022,3,Mar,19,Sáb,11,Manhã,Porto Calvo,Zona Rural,ASSENTAMENTO CONCEIÇÃO II,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,403321","-9,056173"
41964,PERMITIDO,RIFLE,NI,22,PM,51147,NI,DESOVA,Apreendida,Área Rural,19/03/2022 14:00:00,2022,3,Mar,19,Sáb,14,Tarde,Colônia Leopoldina,Zona Rural,SITIO CANDIDO,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,711544","-8,914093"
41965,NI,ESPINGARDA,ARTESANAL,NI,PM,,NI,DESOVA,Apreendida,Área Rural,19/03/2022 14:00:00,2022,3,Mar,19,Sáb,14,Tarde,Colônia Leopoldina,Zona Rural,SITIO CANDIDO,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,711544","-8,914093"
41966,NI,ESPINGARDA,ARTESANAL,NI,PM,,NACIONAL,DESOVA,Apreendida,Área Rural,19/03/2022 14:00:00,2022,3,Mar,19,Sáb,14,Tarde,Colônia Leopoldina,Zona Rural,SITIO CANDIDO,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,711544","-8,914093"
41960,PERMITIDO,ESPINGARDA,IMBEL,28,PM,4215,NACIONAL,POSSE ILEGAL,Apreendida,,19/03/2022 15:01:00,2022,3,Mar,19,Sáb,15,Tarde,Maceió,Cidade Universitária,QUADRA G,PROXIMO AO CONDOMINIO MACEIO I,1ª RISP,07ª AISP,"-35,781182","-9,532863"
41963,PERMITIDO,REVOLVER,TAURUS,38,PM,561753,NACIONAL,PORTE ILEGAL,Apreendida,Residência,19/03/2022 19:00:00,2022,3,Mar,19,Sáb,19,Noite,Arapiraca,Manoel Teles,RUA ANTONIO FERREIRA BARBOSA-QUIÇAÇA,SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,667703","-9,755903"
41968,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Residência,19/03/2022 20:00:00,2022,3,Mar,19,Sáb,20,Noite,Maceió,Benedito Bentes,CONJ. FREI DAMIÃO-AV MUNDAU-PRÓXIMO À IGREJA CATÓLICA DOM BOSCO,SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,713464","-9,561415"
41970,PERMITIDO,ESPINGARDA,NI,12,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,20/03/2022 09:00:00,2022,3,Mar,20,Dom,9,Manhã,Arapiraca,Olho d Água dos Cazuzinhos,RUA ANTONIO BARBOSA-EM FRENTE A ESCOLA DE ENSINO FUND. OTAVIO LOURENÇO DE SOUZA,SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,674186","-9,769597"
41972,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,20/03/2022 11:00:00,2022,3,Mar,20,Dom,11,Manhã,Santana do Ipanema,Centro,COMUXINGA - RUA PROFESSORA HILDA OLIVEIRA SILVA,SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,248219","-9,364804"
41974,PERMITIDO,ESPINGARDA,NI,32,PM,478369,NACIONAL,POSSE ILEGAL,Apreendida,,20/03/2022 13:18:00,2022,3,Mar,20,Dom,13,Tarde,Murici,Zona Rural,POVOADO URUCU,,2ª RISP,12ª AISP,"-35,916922","-9,313532"
41976,PERMITIDO,REVOLVER,TAURUS,38,PM,1950609,NACIONAL,POSSE ILEGAL,Apreendida,Residência,20/03/2022 14:00:00,2022,3,Mar,20,Dom,14,Tarde,Maceió,Ponta Grossa,RUA CLAUDIO MANOEL,SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,749676","-9,663512"
41975,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Residência,20/03/2022 14:00:00,2022,3,Mar,20,Dom,14,Tarde,Maceió,Ponta Grossa,RUA CLAUDIO MANOEL,SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,749676","-9,663512"
41978,PERMITIDO,REVOLVER,TAURUS,38,PM,1802194,NACIONAL,PORTE ILEGAL,Apreendida,Zona Urbana,20/03/2022 19:00:00,2022,3,Mar,20,Dom,19,Noite,Maceió,Jacintinho,GROTA DO RAFAEL-RUA ANTONIO REGINALDO PONTES LIMA,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,716677","-9,633766"
41979,PERMITIDO,REVOLVER,NI,22,PM,,NI,POSSE ILEGAL,Apreendida,,20/03/2022 23:47:00,2022,3,Mar,20,Dom,23,Noite,Santana do Ipanema,Centro,RUA DELMIRO GOLVEIA,,4ª RISP,23ª AISP,"-37,252708","-9,368861"
41993,PERMITIDO,REVOLVER,ROSSI,32,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,21/03/2022 09:00:00,2022,3,Mar,21,Seg,9,Manhã,Penedo,Dom Constantino,"RUA F, VILA MATIAS",SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,547559","-10,281976"
41994,PERMITIDO,ESPINGARDA,ROSSI,32,PM,222895,NACIONAL,POSSE ILEGAL,Apreendida,,21/03/2022 11:58:00,2022,3,Mar,21,Seg,11,Manhã,Murici,Zona Rural,FAZENDA URUCU,,2ª RISP,12ª AISP,"-35,989389","-9,316076"
41995,PERMITIDO,REVOLVER,TAURUS,38,PM,JT658795,NACIONAL,PORTE ILEGAL,Apreendida,Em Veículo,21/03/2022 15:00:00,2022,3,Mar,21,Seg,15,Tarde,Maceió,Santa Amélia,AV. JORGE MONTENEGRO DE BARROS-PROXIMO AO ESPETUS BAR,ESPETOS BAR,1ª RISP,04ª AISP,"-35,777385","-9,58804"
41997,PERMITIDO,REVOLVER,TAURUS,38,PM,219968,NACIONAL,PORTE ILEGAL,Apreendida,Residência,21/03/2022 16:00:00,2022,3,Mar,21,Seg,16,Tarde,Arapiraca,Primavera,RUA ANTONIO JOSÉ DOS SANTOS,SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,664951","-9,76705"
41998,NI,ESPINGARDA,NI,NI,PM,,NI,DESOVA,Apreendida,,21/03/2022 20:11:00,2022,3,Mar,21,Seg,20,Noite,Colônia Leopoldina,Zona Rural,FAZENDA SANTA FÉ,PRÓXIMO A FAZENDA DO DIEGO E DO RAMON,2ª RISP,14ª AISP,"-35,695719","-8,919188"
42016,PERMITIDO,REVOLVER,TAURUS,32,PM,339974,NACIONAL,POSSE ILEGAL,Apreendida,Residência,22/03/2022 11:00:00,2022,3,Mar,22,Ter,11,Manhã,Barra de São Miguel,Centro,VILA BARBOSA - RUA ADELMO VIDAL DOS SANTOS-PROXIMO A IGREJA EVANGLICA,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,898849","-9,837718"
42019,PERMITIDO,REVOLVER,TAURUS,38,PM,IG186624,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,22/03/2022 15:00:00,2022,3,Mar,22,Ter,15,Tarde,Maceió,Cidade Universitária,CONJ. GAMA LINS-AV. GAMA LINS,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,777588","-9,544553"
42020,PERMITIDO,REVOLVER,TAURUS,38,PM,1117300,NACIONAL,PORTE ILEGAL,Apreendida,,22/03/2022 23:55:00,2022,3,Mar,22,Ter,23,Noite,Barra de São Miguel,Centro,R. ADELMO VIDAL DOS SANTOS,,1ª RISP,10ª AISP,"-35,900198","-9,839216"
42049,PERMITIDO,PISTOLA,TAURUS,380,PM,KWJ20201,NACIONAL,PORTE ILEGAL,Apreendida,Residência,23/03/2022 01:00:00,2022,3,Mar,23,Qua,1,Madrugada,Maceió,Cidade Universitária,"CONJ. EUSTÁQUIO GOMES-CONDOMÍNIO JARDIM DAS VIOLETAS,RUA ALAMEDA DOS ANTÚRIOS, 393",POR TRÁS DO CONJUNTO EUSTÁQUIO GOMES,1ª RISP,07ª AISP,"-35,775798","-9,52945"
42050,PERMITIDO,REVOLVER,TAURUS,38,PM,361800,NACIONAL,POSSE ILEGAL,Apreendida,Área Rural,23/03/2022 09:00:00,2022,3,Mar,23,Qua,9,Manhã,Santana do Ipanema,Zona Rural,POVOADO AREIA BRANCA,SEM INFORMAÇÃO,4ª RISP,23ª AISP,"-37,248898","-9,404532"
42054,PERMITIDO,ESPINGARDA,ARTESANAL,12,PM,,NI,DESOVA,Apreendida,Via Pública,23/03/2022 20:00:00,2022,3,Mar,23,Qua,20,Noite,Maceió,Benedito Bentes,ECO VIA NORTE,VIA PÚBLICA,1ª RISP,06ª AISP,"-35,705204","-9,573553"
42055,PERMITIDO,PISTOLA,GLOCK,380,PC,VPE205,ESTRANGEIRA,POSSE ILEGAL,Apreendida,,23/03/2022 22:07:00,2022,3,Mar,23,Qua,22,Noite,Anadia,Zona Rural,FAZENDA SANTA MARIA,,3ª RISP,20ª AISP,"-36,320327","-9,694191"
42056,PERMITIDO,PISTOLA,GLOCK,380,PC,YLE672,ESTRANGEIRA,POSSE ILEGAL,Apreendida,,23/03/2022 22:07:00,2022,3,Mar,23,Qua,22,Noite,Anadia,Zona Rural,FAZENDA SANTA MARIA,,3ª RISP,20ª AISP,"-36,320327","-9,694191"
42077,NI,ESPINGARDA,NI,NI,PM,,NI,POSSE ILEGAL,Apreendida,Residência,24/03/2022 12:00:00,2022,3,Mar,24,Qui,12,Tarde,Junqueiro,Zona Rural,"POVOADO MUTUM-NA ULTTIMA CASA NO CAMINHO DE SUCUPIRA , NA ULTIMA CASA DO LADO ESQUERDO",PRÓXIMO AO CAMPO,3ª RISP,22ª AISP,"-36,489506","-9,903338"
